CustomerID,Recency,Frequency,Monetary,Segment,PCA1,PCA2,PCA3,SegmentLabel,GPR_Predicted_Monetary,GPR_Uncertainty
12381.0,4,5,1845.31,0,0.38286448242896054,-0.7888426006625081,-0.0825944449121125,Churn Risk,1805.4161028129165,3807.9597477387097
12383.0,184,5,1850.56,0,-0.3021428324447624,0.8402841213281862,0.2587856361818958,Churn Risk,1530.8892719070823,4706.201831435552
12384.0,28,2,585.27,0,-0.0602832789336018,-0.6797719797192153,-0.22716670340601788,Churn Risk,497.3083158536331,3792.2201690940783
12386.0,337,2,401.9,0,-1.2497409224365301,2.1082325795996106,0.3730278454124307,Churn Risk,421.662647289113,4318.413448339637
12388.0,15,6,2780.66,0,0.494473800652424,-0.6300554524979043,-0.03625549022654072,Churn Risk,2620.0140524211024,3816.781663759214
12390.0,79,1,549.84,0,-0.3446839648597586,-0.2369735289448996,-0.2220173610691156,Churn Risk,634.3875625306327,3794.449009789323
12391.0,21,1,439.66,0,-0.1315883315974016,-0.7667995890503281,-0.324033211549166,Churn Risk,265.4009860341573,3787.68181430765
12393.0,71,4,1582.6000000000001,0,0.02155901444967952,-0.21148831352219366,-0.030338772829548374,Churn Risk,1613.1376725296172,3837.1803336937046
12394.0,63,2,1272.48,0,-0.14522603019423122,-0.33209825498370554,-0.21128859346850778,Churn Risk,681.5326549408919,3800.9096662775173
12395.0,18,12,3018.63,0,1.02610036514358,-0.4894411392314434,0.5176789294792665,Churn Risk,5991.511918278501,3905.942075130927
12397.0,35,2,2409.9,0,0.041371952184452124,-0.534263193128602,-0.3481627767864899,Churn Risk,734.7745836838326,3795.5145316014077
12398.0,45,1,1635.6599999999999,0,-0.13886863330089463,-0.49575835786994965,-0.36648616322886074,Churn Risk,254.70447282752684,3790.1944350032463
12399.0,118,4,1108.65,0,-0.19072877083823198,0.19249108745021506,0.09378146798148901,Churn Risk,1294.7203977569638,3957.759809628307
12401.0,302,1,84.3,0,-1.2265262636457683,1.7600773262079419,0.23565558451848037,Churn Risk,451.5871423267113,3826.5766690081086
12402.0,322,1,225.6,0,-1.29274293136948,1.9474278750937184,0.263230403465224,Churn Risk,2523.935218697029,3824.379762279642
12403.0,49,1,427.7,0,-0.2390434856837532,-0.5139552097832173,-0.26998932116169305,Churn Risk,297.59662805739504,3788.0052250580197
12405.0,148,1,1710.39,0,-0.5258012499962852,0.43969396809890926,-0.17641968886091267,Churn Risk,384.660735442591,3843.8818807665493
12406.0,21,2,3415.3,0,0.16537917084254286,-0.6156815203002634,-0.4487388699380477,Churn Risk,831.3790262180787,3787.6521372919337
12407.0,49,5,1708.1200000000001,0,0.20187309870585735,-0.38779768494903794,0.012943920879318088,Churn Risk,2089.972636989825,3864.0533751273197
12408.0,32,5,2888.55,0,0.3496114434014013,-0.48848258665745886,-0.10620993388976446,Churn Risk,1701.800068295686,3817.132558362814
12409.0,78,3,11072.67,0,0.5745320373941026,0.2620700223027972,-0.8097789874559401,Churn Risk,1372.418661067709,3825.486131483459
12410.0,308,2,693.3299999999999,0,-1.118825671280927,1.8589233381645902,0.2965171452125847,Churn Risk,529.1478161061066,3966.9586044251955
12412.0,74,3,1226.88,0,-0.10259753529044399,-0.2174832655531623,-0.09275482435134086,Churn Risk,1264.2551523005848,3819.0795139497955
12413.0,66,3,758.1,0,-0.10510116762679117,-0.3109875446005194,-0.0734437210950626,Churn Risk,1095.9105902394763,3831.082995583523
12414.0,216,3,562.41,0,-0.6900092530085806,1.0376091341396607,0.2257638304351513,Churn Risk,1542.7244500625156,4043.748792293896
12415.0,23,21,124914.53,1,10.368306954060222,5.198901270352006,-7.595351664152524,High Value,105031.73898644107,5105.503439393456
12417.0,2,9,3649.1,0,0.8681999633522206,-0.6572165165474201,0.1580230168938579,Churn Risk,2711.343459545761,3892.83892319662
12418.0,112,1,668.58,0,-0.46198647510776947,0.06700322187186877,-0.16809906399930555,Churn Risk,513.2997745822365,3824.9411298054715
12420.0,63,1,600.39,0,-0.2802069119521428,-0.3794875136498255,-0.256116922320465,Churn Risk,407.26766079537015,3788.5978490822035
12421.0,15,4,807.04,0,0.18024954727438872,-0.7531776403470588,-0.07958735666094786,Churn Risk,1347.485271618149,3794.3877351338206
12422.0,95,3,803.5600000000001,0,-0.2123261699744369,-0.046508153253762605,-0.02172705834244633,Churn Risk,1099.6390310207419,3870.360829966972
12423.0,0,8,1859.31,0,0.66223723423151,-0.7730345649654108,0.1916564643788135,Churn Risk,2436.371772462423,3936.3354053466683
12424.0,162,2,1760.96,0,-0.487832981202028,0.5857876626015882,-0.059267619540001995,Churn Risk,536.3510473038505,3847.5411553130416
12425.0,77,1,777.2,0,-0.3210806180593854,-0.24483429399945073,-0.242547742435818,Churn Risk,570.3023085081393,3792.895295957251
12426.0,194,1,582.73,0,-0.7802505547147215,0.805187430306792,-0.006087164196642731,Churn Risk,316.6162050398452,3833.3912223117227
12427.0,21,3,825.8,0,0.07100364959191904,-0.7151615936137805,-0.16386784288338244,Churn Risk,1196.5684671251188,3790.362855989858
12428.0,25,9,7956.46,0,1.0835194740457306,-0.2551201978969481,-0.11531488317886159,Churn Risk,3429.0187902595635,4002.912324995293
12429.0,8,4,3750.4,0,0.4138814110948975,-0.6839839333116828,-0.3095002524039799,Churn Risk,1512.6905393777179,3796.652633671332
12430.0,42,1,256.4,0,-0.22443584446466427,-0.5850145797880875,-0.2706731015395056,Churn Risk,336.97518237496547,3791.7012631222483
12431.0,35,15,6419.95,0,1.4637103159691465,-0.13106494881855293,0.5825065648019082,Churn Risk,3809.153628538902,4297.197588706801
12432.0,42,5,5059.32,0,0.46418444566281214,-0.3002389509315535,-0.24698470769187209,Churn Risk,1902.398719477729,3849.308717198096
12433.0,0,7,13375.87,0,1.3843674306685847,-0.2715691597303035,-0.7502179166895281,Churn Risk,3509.1694350803664,3906.594840591836
12434.0,84,2,806.14,0,-0.2579798496676756,-0.16306033241746162,-0.1370946916557015,Churn Risk,1024.2128835958188,3830.1772628911594
12435.0,79,2,7829.89,0,0.2549714887555236,0.10797203537219524,-0.6635139682194047,Churn Risk,955.6615041302773,3818.887601752667
12436.0,99,1,509.01,0,-0.42370809203727794,-0.05782429028924125,-0.18103835072380275,Churn Risk,233.40551160094378,3837.226107292972
12437.0,1,18,4951.41,0,1.7530596374272491,-0.4534973785479952,0.9089066471392975,Churn Risk,6260.139613028284,4079.730484148612
12438.0,13,2,2906.85,0,0.1600859271487447,-0.7109721386482781,-0.4265081802721651,Churn Risk,353.85515346268244,3789.120630260643
12441.0,366,1,173.55,0,-1.463939586692186,2.3432572526549875,0.35060403221913417,Churn Risk,163.19998272123507,3813.400415088204
12442.0,2,1,172.06,0,-0.07806078106845758,-0.9507880337545388,-0.34041404776594364,Churn Risk,596.715046966917,3832.248483522716
12444.0,20,5,5005.46,0,0.544165225976296,-0.5017508596525222,-0.28479223897502226,Churn Risk,1970.3837731285805,3811.6568827590063
12445.0,21,1,133.4,0,-0.153124665712172,-0.7805904706792525,-0.3014934451310811,Churn Risk,265.4009860341573,3787.68181430765
12446.0,57,1,1002.3100000000001,0,-0.22909784250901336,-0.4156854079683129,-0.2970891773730615,Churn Risk,522.9208349426744,3789.0930539246206
12447.0,242,1,476.49,0,-0.9704884628264814,1.2347741958065674,0.09286948731994311,Churn Risk,306.6883091917971,3809.1122842110626
12448.0,43,1,449.45,0,-0.21466813314917293,-0.567272151541358,-0.2829822677862764,Churn Risk,300.2358032666375,3791.3058919002106
12449.0,21,4,4067.29,0,0.38666583767286045,-0.5520723047205383,-0.30813921962349466,Churn Risk,1361.373754562147,3797.193132783268
12450.0,155,2,197.88,0,-0.5710959045171753,0.45205646724079657,0.04247920187596247,Churn Risk,704.7564992858145,3833.3905012554906
12451.0,10,5,9035.52,0,0.8656372399393083,-0.41077124542386756,-0.600378922099229,Churn Risk,1957.2710748767124,3809.4921646019093
12452.0,16,2,430.57,0,-0.02547008258757682,-0.7953308052418077,-0.238565704132281,Churn Risk,827.7595276182401,3787.6145746888947
12453.0,133,1,707.09,0,-0.5392390267765974,0.25877452976548965,-0.13106052389279504,Churn Risk,452.7033336183042,3815.83439423166
12454.0,55,1,3528.34,0,-0.043851038712625884,-0.32003710924058837,-0.4867943934300894,Churn Risk,498.6448703170863,3788.832484629573
12455.0,72,6,2466.86,0,0.2553713597605812,-0.1283705938860138,0.09506524340398423,Churn Risk,2630.8067581078108,4062.856923819666
12456.0,43,3,3181.04,0,0.15285689463287372,-0.4100185898651421,-0.29543459371102737,Churn Risk,1306.4200788872884,3810.5699333688694
12457.0,65,7,2363.23,0,0.36245680997048985,-0.17925772564582626,0.1836931903579136,Churn Risk,3002.975335480271,3977.295478586747
12458.0,70,2,947.4,0,-0.19473932519732634,-0.283390866376881,-0.17407281656940962,Churn Risk,658.9617279283623,3804.371077880007
12461.0,93,2,826.88,0,-0.29079022885799133,-0.0806818949055443,-0.12153276677172639,Churn Risk,806.2781001066694,3824.5418157826734
12462.0,18,2,1189.59,0,0.020289233852849416,-0.7430533686626092,-0.290629768006454,Churn Risk,933.3490050361625,3786.8203493779765
12463.0,52,4,1344.78,0,0.07718070730846696,-0.39413576542646517,-0.04891132276646768,Churn Risk,1570.6043175593156,3834.7450240438757
12464.0,9,8,1212.05,0,0.582452809496015,-0.7207361539934318,0.2563810744560253,Churn Risk,2847.1196671401085,3846.702695698451
12465.0,16,2,742.1899999999999,0,-0.0035568309816055577,-0.7812985629208862,-0.2614999495812577,Churn Risk,827.7595276182401,3787.6145746888947
12468.0,187,2,729.5400000000001,0,-0.6555540566510182,0.7655776067006654,0.06410919161987019,Churn Risk,260.7327237247996,3859.5915674808043
12471.0,1,30,19788.65,0,3.8490514045689572,0.42012395378782397,0.9484370571977695,Churn Risk,16294.292225711706,4208.138127989556
12472.0,31,7,6572.11,0,0.7878870557214616,-0.29741122569988837,-0.19062294057367266,Churn Risk,2397.8539199945,3851.0199205639206
12473.0,28,5,3928.0499999999997,0,0.4379401165738693,-0.477871485149757,-0.19030865328080546,Churn Risk,1804.751855662418,3813.4747971278975
12474.0,16,18,7324.09,0,1.86279280116663,-0.21091478640729894,0.7627654494617271,Churn Risk,6490.605326622147,4286.438768945898
12475.0,53,1,723.38,0,-0.233481730516382,-0.4644431827945196,-0.28415562275314576,Churn Risk,441.71404902150744,3788.2152075632584
12476.0,15,11,6816.42,0,1.2168662973119146,-0.3626999634746609,0.1381854759825798,Churn Risk,5259.845317640401,3896.1589682205217
12477.0,22,6,13219.74,0,1.2019008381277692,-0.09663815598667408,-0.7912478113059319,Churn Risk,3095.700482216236,3824.486260390469
12478.0,3,1,680.99,0,-0.04608025312600326,-0.9188215354727256,-0.37597098197504925,Churn Risk,67.20067459124084,3816.697628676521
12479.0,10,1,527.2,0,-0.08354836210898801,-0.8624009616173591,-0.35136160679264195,Churn Risk,133.4011625151818,3802.738917761982
12480.0,27,4,3281.63,0,0.30857200739513946,-0.5331542148697693,-0.23892491544507083,Churn Risk,1611.9689597905542,3808.4292171997454
12481.0,22,10,5579.82,0,1.0155353006034793,-0.3721633616094916,0.14819421402345828,Churn Risk,3333.636496961597,3890.020883719863
12483.0,16,8,2484.98,0,0.6453122607828182,-0.6000704072861779,0.17598837446044654,Churn Risk,2781.564388937085,3842.151738871385
12484.0,32,6,4527.32,0,0.5525696759790942,-0.39756374706974057,-0.1325261926464869,Churn Risk,2690.3404158693247,3850.467746397068
12488.0,9,3,1298.66,0,0.14994713339652602,-0.8024614049815769,-0.22145327283100424,Churn Risk,906.2913381691997,3803.488656807154
12489.0,335,1,334.93,0,-1.3345542127157046,2.069993081067154,0.279867195135991,Churn Risk,219.3014374770603,3866.3575744432787
12490.0,4,10,5417.93,0,1.07268877631331,-0.5423422965070896,0.1259321590520913,Churn Risk,3077.801533209543,3876.699558631
12491.0,38,1,460.40000000000003,0,-0.19485988843740193,-0.6120260264452339,-0.29328166602193984,Churn Risk,506.7782528271068,3792.0388807252402
12492.0,62,2,263.21000000000004,0,-0.2123906808134446,-0.3865950533837712,-0.13890821927499497,Churn Risk,698.998672344545,3800.561826074814
12493.0,165,2,433.74,0,-0.5925866005578947,0.5531711446547376,0.0441076783841028,Churn Risk,484.1901234622294,3845.5270652807476
12494.0,15,7,1246.1000000000001,0,0.4742821111494522,-0.6820315988682439,0.17097529263987127,Churn Risk,2514.2740763155925,3823.452951632412
12497.0,81,1,1043.1,0,-0.31761300522185765,-0.1966632598106922,-0.2545223303071291,Churn Risk,670.1121685272662,3796.3812039988616
12498.0,20,3,403.70000000000005,0,0.045129044366063444,-0.7432181387452,-0.13470132178105645,Churn Risk,1313.1837732715949,3791.510123035688
12500.0,22,11,4257.82,0,1.0102909211620095,-0.41456793546287113,0.33978125382898056,Churn Risk,4763.214241674621,3915.8807545454642
12501.0,336,1,2169.39,0,-1.2093618485584274,2.161648168539812,0.1467554493936653,Churn Risk,-155.86957713631546,3888.880580442679
12502.0,95,5,3723.87,0,0.16846972887839762,0.11924346621978442,-0.0480685788026279,Churn Risk,1826.8933001522373,4021.1122423957963
12504.0,17,2,482.04999999999995,0,-0.025657634188000225,-0.7839632712424719,-0.2404557665724552,Churn Risk,902.1456844779061,3787.1140221807486
12506.0,232,1,73.5,0,-0.960750419827627,1.1261336578602616,0.10354124969854779,Churn Risk,267.7659595638256,3820.891047874045
12507.0,133,3,1304.81,0,-0.3217686495446883,0.31993996833874405,0.013533226609537841,Churn Risk,1269.3083792372076,3888.230656007128
12508.0,25,2,397.88,0,-0.06203768221723232,-0.7153583195532869,-0.2190715004011882,Churn Risk,565.3659170792455,3790.6969206908234
12509.0,283,1,176.5,0,-1.1476974233156931,1.5922906682538358,0.19279460738474666,Churn Risk,200.28691121256952,3809.757410697318
12510.0,142,2,982.5699999999999,0,-0.4664167546106193,0.36974896385304307,-0.03995463143620795,Churn Risk,528.353298215927,3887.3350276782867
12512.0,65,2,132.18,0,-0.23302770804253267,-0.36534715973360243,-0.12356871835882104,Churn Risk,650.9200551822305,3801.828998653586
12513.0,112,1,612.29,0,-0.46594481196965293,0.06446848430610062,-0.16395629820660004,Churn Risk,513.2997745822365,3824.9411298054715
12514.0,266,1,1017.68,0,-1.023815283636919,1.476329345881232,0.09860847859142091,Churn Risk,303.1194414913957,3803.571994580847
12515.0,352,1,383.7,0,-1.3958546879739213,2.2260288340074497,0.30855582140278826,Churn Risk,64.39507995697204,3911.232749112373
12516.0,77,2,1312.06,0,-0.19574980856219987,-0.20362449946817462,-0.18761972003735197,Churn Risk,888.5256640781106,3813.515670634974
12517.0,27,5,2481.6,0,0.34003278147645005,-0.5520544901407362,-0.08575321514600637,Churn Risk,1835.085536728789,3813.6364783169975
12518.0,0,5,2056.89,0,0.41297346729639123,-0.8155127200723897,-0.10576087339718862,Churn Risk,1537.898875120238,3873.326956048432
12519.0,63,1,330.84,0,-0.2991617831747522,-0.39162534471844884,-0.23627889568298455,Churn Risk,407.26766079537015,3788.5978490822035
12520.0,78,5,2634.26,0,0.15657789041618855,-0.08366129094780074,-0.00015467624228673917,Churn Risk,2076.1745181993715,3964.6525799436686
12521.0,142,1,599.68,0,-0.5810609687462766,0.33538237535960297,-0.10606716471613535,Churn Risk,414.3447059931932,3835.8426924903706
12522.0,38,2,192.72,0,-0.12596403479624668,-0.606954591942943,-0.17928924036751545,Churn Risk,790.1695480626483,3797.4845024009505
12523.0,18,11,1789.77,0,0.8519671789871812,-0.5619017397787632,0.5138271099611992,Churn Risk,5010.911748661295,3907.1303122737713
12524.0,8,8,4485.72,0,0.8164663304745121,-0.5823722504938513,0.013550623916721884,Churn Risk,2854.6256371563154,3847.968548988124
12526.0,0,3,1316.66,0,0.18548172594675236,-0.8830953810740972,-0.2398663390688506,Churn Risk,2744.2738880497145,3873.0737558327805
12527.0,81,3,348.71000000000004,0,-0.1910043555189632,-0.19368150850168891,-0.014833374467920374,Churn Risk,1421.1660217449073,3837.917185004238
12528.0,8,6,1933.48,0,0.4615532713579264,-0.7315496852839326,0.012803357641761812,Churn Risk,2025.896131257459,3814.3818887123007
12530.0,59,4,1662.28,0,0.07285391258444575,-0.3164930123674946,-0.05898739953723484,Churn Risk,1712.3651715652186,3833.08041453475
12531.0,14,1,125.22,0,-0.12704635636534406,-0.844304550370957,-0.3141823410908109,Churn Risk,595.402689092716,3794.1776696084166
12532.0,29,1,349.83000000000004,0,-0.1683663932460734,-0.6984495070470953,-0.3022323872967706,Churn Risk,303.0807748153359,3788.622119952724
12534.0,130,1,1089.18,0,-0.5009473530286879,0.24883186285651404,-0.1648772459835408,Churn Risk,466.585958581202,3816.422170581743
12535.0,91,2,716.35,0,-0.2909474512930383,-0.10375783985168194,-0.11719551385707738,Churn Risk,869.89620525588,3823.2967395671885
12536.0,42,3,12601.830000000002,0,0.8191385216767647,0.005150003371243827,-0.9906736152159734,Churn Risk,1329.8152475569987,3810.2597766075196
12538.0,28,1,363.95,0,-0.16356582160408745,-0.7068630743682575,-0.30517027717497414,Churn Risk,244.4176968819536,3788.2773048123863
12539.0,21,4,5568.35,0,0.4922210185202362,-0.48447960316658634,-0.41861248345008134,Churn Risk,1361.373754562147,3797.193132783268
12540.0,19,17,13400.24,0,2.190928099211945,0.07271723806088429,0.226984128458163,Churn Risk,6566.941137126471,4161.332011911926
12541.0,29,3,981.18,0,0.05146885996141109,-0.6357697102514784,-0.16011369832594752,Churn Risk,889.9655674317655,3795.291436341337
12544.0,35,1,372.7,0,-0.1896040483072616,-0.6431233275880384,-0.29252333141069364,Churn Risk,557.0642056055433,3791.2397347135666
12545.0,74,2,1000.39,0,-0.20624363457091255,-0.24480716519803006,-0.1703779024878883,Churn Risk,774.2222687048834,3807.8346435412623
12546.0,46,2,1161.5,0,-0.08830018872847785,-0.4909353229704825,-0.2353987606845996,Churn Risk,673.1812916241818,3802.9837165808126
12547.0,197,2,207.79999999999998,0,-0.7303195085375879,0.8325775713800895,0.12149462965854366,Churn Risk,502.6565174803434,3864.029761537297
12548.0,165,1,95.19999999999999,0,-0.7041121037355749,0.5208016357676541,-0.025268874489118087,Churn Risk,273.93225921086605,3835.4380492131054
12550.0,78,1,964.83,0,-0.3116940434607427,-0.22733592824350926,-0.2544580138416497,Churn Risk,605.2235697617996,3793.6019281542626
12551.0,357,1,168.0,0,-1.4300610402087097,2.261562820536995,0.3339241714248517,Churn Risk,449.6557415798129,3833.3709235516153
12552.0,38,2,437.82,0,-0.10872849802510376,-0.5959177438816572,-0.19732782441072252,Churn Risk,790.1695480626483,3797.4845024009505
12553.0,7,10,3692.28,0,0.9399173890434225,-0.5929001093256582,0.2586306435952699,Churn Risk,3412.468735645544,3889.767031272484
12556.0,49,2,599.56,0,-0.13923899135557977,-0.4890912979375665,-0.18834564797708195,Churn Risk,666.6108542060265,3803.763262193926
12557.0,15,5,11990.960000000001,0,1.0544268080490415,-0.2324408885921356,-0.8083964366335739,Churn Risk,1976.4499311636007,3809.208452475296
12558.0,7,1,269.96,0,-0.09021464725089809,-0.9011326455439678,-0.33812566492441765,Churn Risk,-349.8705436468522,3811.0234100062066
12559.0,310,2,561.71,0,-1.1356965403560075,1.87109527349,0.3100013656804839,Churn Risk,512.6324047675939,3962.0233295777934
12560.0,4,3,2134.01,0,0.22772753850866512,-0.810092564496942,-0.2924259011165246,Churn Risk,445.0437107868213,3805.626462711169
12561.0,302,1,238.85,0,-1.2156582415813857,1.7670367095937913,0.22428119380498523,Churn Risk,451.5871423267113,3826.5766690081086
12562.0,7,7,3781.7400000000002,0,0.6830505774910209,-0.6402469058540415,-0.030829404475503554,Churn Risk,2629.3153952234043,3820.879572557879
12564.0,260,1,456.9,0,-1.0404036897122688,1.39678108996095,0.12848789574770014,Churn Risk,300.6022169689752,3805.3292859738494
12565.0,288,1,145.92,0,-1.1688860580185596,1.636160604653252,0.2045387114742174,Churn Risk,237.29696045765877,3816.1249945660766
12566.0,85,1,351.65,0,-0.381466653615883,-0.19160167683152945,-0.1960389890321151,Churn Risk,636.6426533636093,3801.2085029979485
12567.0,22,10,9401.28,0,1.2842620013356367,-0.20008309481111894,-0.13305314369891658,Churn Risk,3333.636496961597,3890.020883719863
12569.0,1,32,4124.69,0,2.9229934929368957,-0.25097373036943826,2.2898389731988353,Churn Risk,6410.998917172901,4786.69050494111
12571.0,39,2,519.61,0,-0.10678463746912838,-0.5831853511930616,-0.2014486068931228,Churn Risk,789.3373670505523,3798.1842825168724
12572.0,8,2,1020.42,0,0.04646959920106595,-0.84116499672034,-0.2971664173821647,Churn Risk,-332.501204386112,3790.0911767993302
12573.0,226,1,160.54000000000002,0,-0.9317838465839976,1.0757567234865406,0.08574316577416445,Churn Risk,182.3058733506457,3834.8122649800275
12574.0,315,1,218.45,0,-1.2665921919823653,1.8837601762812597,0.25046570276634894,Churn Risk,585.2466879892124,3817.376309449508
12576.0,35,5,1315.83,0,0.22759415910340647,-0.5321539646575353,0.01523338681119604,Churn Risk,1684.6281615208354,3825.0515194983795
12577.0,34,3,626.6,0,0.007496406760583221,-0.6064894873235293,-0.12452421998107452,Churn Risk,1196.570896728504,3803.514505994888
12578.0,20,2,2794.51,0,0.1255325998840949,-0.6526850721281205,-0.4049493938640986,Churn Risk,889.5677282569729,3787.1016711887723
12579.0,77,1,440.42,0,-0.3447631316203218,-0.2599994906134035,-0.21776180064034156,Churn Risk,570.3023085081393,3792.895295957251
12580.0,246,1,415.7,0,-0.9899938304367899,1.268234385878062,0.10493824918782141,Churn Risk,294.1983294152369,3809.344085480658
12581.0,39,1,197.71,0,-0.21714000873382683,-0.6148055612154376,-0.27204981108612725,Churn Risk,468.33939240019345,3792.126703261279
12582.0,238,2,511.36,0,-0.8650865750316006,1.2172718881659501,0.1770003804892484,Churn Risk,463.3999692462114,3882.114929664103
12583.0,2,15,7281.38,0,1.6499387996034125,-0.39090466428554393,0.45645085883111786,Churn Risk,7382.565746904595,3904.8391093544406
12584.0,3,9,2338.15,0,0.7722057517635955,-0.7071991779954019,0.2564034891659913,Churn Risk,2880.8891315466713,3857.6725420143243
12585.0,233,2,2040.1,0,-0.7385466887210006,1.24086406637892,0.05499644339214365,Churn Risk,1265.6171297301462,3888.3512313378524
12586.0,16,1,196.94000000000003,0,-0.12961826972013007,-0.8229762189428059,-0.31566330087320016,Churn Risk,601.972685319326,3791.55687669544
12587.0,7,1,144.0,0,-0.09907220829411784,-0.9068046218058999,-0.3288554076984594,Churn Risk,-349.8705436468522,3811.0234100062066
12588.0,38,1,214.89999999999998,0,-0.21212355337952998,-0.6230808864984597,-0.2752136432450841,Churn Risk,506.7782528271068,3792.0388807252402
12589.0,28,2,646.68,0,-0.0559649014831086,-0.6770066886566141,-0.23168628498942603,Churn Risk,497.3083158536331,3792.2201690940783
12590.0,210,2,9864.26,0,-0.10077252724047672,1.3850498488808334,-0.5645071216181534,Churn Risk,1243.498938146939,3855.587704136373
12591.0,316,1,452.84999999999997,0,-1.2539167309912853,1.9033645941947948,0.23511330742864947,Churn Risk,843.5914507211157,3817.9000855572576
12592.0,91,2,437.6,0,-0.3105492704483059,-0.11630994673492719,-0.09668039634567807,Churn Risk,869.89620525588,3823.2967395671885
12593.0,108,3,418.09999999999997,0,-0.2889312956250019,0.05377666898958905,0.03132471088335302,Churn Risk,898.1533095706232,3860.9307248902587
12594.0,37,10,3338.2200000000003,0,0.800790322309611,-0.3373617048920092,0.3416494160965589,Churn Risk,4038.6846265211225,4221.497719986775
12596.0,50,2,618.27,0,-0.14173094336396058,-0.479199396377922,-0.1878239421630909,Churn Risk,674.9256972443168,3803.707039140123
